GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,CREDITO_TEORICO,CREDITO_PRATICO,CREDITO_CAMPO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,SITUACAO
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,2.0,9.5,18,3.0,4,0,0,97.57,97.22,8.35,7.58,Aprovado
M,Casado(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,18.0,8.0,29,8.0,4,0,0,90.97,75.0,7.58,5.89,Aprovado
F,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,16.0,9.75,41,8.0,4,0,0,95.14,77.78,7.76,5.9,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,30.0,3.0,19,5.0,4,0,0,93.06,58.33,7.33,2.22,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,60.0,0.0,22,5.0,4,0,0,68.19,16.67,4.29,0.2,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,66.0,0.0,22,5.0,4,0,0,68.19,8.33,4.29,0.04,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,12.0,8.75,19,5.0,4,0,0,93.75,83.33,7.95,6.3,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,16.0,9.25,19,0.0,4,0,0,83.49,77.78,7.64,5.01,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,14.0,9.75,18,4.0,4,0,0,93.4,80.56,8.5,6.42,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,4.0,8.0,18,7.0,4,0,0,90.28,94.44,5.36,3.72,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,18.0,8.25,19,0.0,4,0,0,93.4,75.0,8.34,6.63,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,66.0,0.0,19,9.0,4,0,0,60.75,8.33,3.24,0.09,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,40.0,0.0,19,9.0,4,0,0,60.75,44.44,3.24,1.75,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,8.0,9.25,17,4.0,4,0,0,94.44,88.89,7.84,5.18,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,16.0,8.0,17,3.0,4,0,0,95.14,77.78,5.05,5.97,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,14.0,8.5,21,3.0,4,0,0,94.44,80.56,7.26,4.97,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,10.0,28,0.0,4,0,0,72.92,100.0,6.68,6.37,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,20.0,0.0,23,0.0,4,0,0,46.3,72.22,0.57,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,0.0,23,0.0,4,0,0,46.3,100.0,0.57,0.0,Reprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,16.0,8.0,18,5.0,4,0,0,94.44,77.78,8.43,5.86,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,8.0,1.68,18,7.0,4,0,0,80.74,88.89,3.44,4.12,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,1.0,8.0,18,4.0,4,0,0,95.66,98.61,8.41,8.41,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.5,19,4.0,4,0,0,92.75,91.67,7.49,7.42,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,10.0,9.5,19,9.0,4,0,0,96.53,86.11,7.5,4.33,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,14.0,8.25,17,5.0,4,0,0,93.75,80.56,8.02,4.7,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,8.0,8.75,18,7.0,4,0,0,96.88,88.89,9.0,6.41,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,18.0,8.25,18,8.0,4,0,0,92.01,75.0,7.51,4.5,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,16.0,8.5,17,5.0,4,0,0,91.67,77.78,7.53,7.67,Aprovado
F,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,10.0,9.0,17,3.0,4,0,0,72.22,86.11,1.26,2.08,Aprovado
M,Solteiro(a),Processo Seletivo - ENEM,Inglês Técnico,60.0,6.0,8.0,19,0.0,4,0,0,95.31,91.67,7.6,4.77,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,9.5,18,4.0,4,0,0,96.18,88.89,8.01,8.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,0.0,18,1.0,4,0,0,24.65,97.22,0.0,0.0,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.0,20,0.0,4,0,0,97.39,100.0,7.54,7.54,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,9.5,18,0.0,4,0,0,95.83,94.44,7.48,7.48,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.0,18,4.0,4,0,0,97.57,91.67,7.17,7.17,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,9.5,17,5.0,4,0,0,93.92,88.89,7.3,7.3,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.5,18,2.0,4,0,0,97.57,91.67,8.04,8.04,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.5,17,4.0,4,0,0,98.61,100.0,7.83,7.83,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.5,21,5.0,4,0,0,99.65,100.0,7.31,7.31,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,38.0,0.0,19,2.0,4,0,0,40.1,47.22,0.57,0.57,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.5,18,7.0,4,0,0,95.48,94.44,7.26,7.26,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,20.0,0.0,26,0.0,4,0,0,31.17,72.22,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,8.5,18,0.0,4,0,0,90.28,88.89,6.66,6.49,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,8.07,22,0.0,4,0,0,82.09,91.67,5.64,7.05,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.5,18,7.0,4,0,0,96.61,91.67,7.49,7.42,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,0.0,19,1.0,4,0,0,24.65,97.22,0.0,0.0,Reprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.5,18,4.0,4,0,0,98.61,97.22,9.33,9.33,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,8.0,22,1.0,4,0,0,76.56,80.56,3.28,3.28,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,42.0,0.0,19,2.0,4,0,0,51.56,41.67,0.19,0.19,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,8.0,18,0.0,4,0,0,95.14,88.89,7.2,7.2,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,0.0,18,1.0,4,0,0,24.65,97.22,0.0,0.0,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.0,18,0.0,4,0,0,97.84,94.44,7.33,7.25,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,60.0,0.0,29,2.0,4,0,0,37.5,16.67,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.5,19,0.0,4,0,0,97.22,97.22,6.41,6.57,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.0,17,6.0,4,0,0,94.29,91.67,6.52,6.65,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,54.0,0.0,19,2.0,4,0,0,56.42,25.0,0.49,0.49,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.0,18,7.0,4,0,0,91.05,91.67,6.96,6.58,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.4,18,2.0,4,0,0,57.18,97.22,2.27,3.41,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,8.0,18,5.0,4,0,0,81.32,80.56,4.87,5.69,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,52.0,0.0,26,2.0,4,0,0,40.28,27.78,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,0.0,19,1.0,4,0,0,24.65,97.22,0.0,0.0,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.25,24,0.0,4,0,0,76.08,100.0,5.64,5.26,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,8.5,18,3.0,4,0,0,76.25,80.56,4.63,5.79,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.5,17,4.0,4,0,0,100.0,100.0,8.7,8.7,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,9.0,18,2.0,4,0,0,81.42,80.56,5.12,5.12,Aprovado
M,Outros,Processo Seletivo - SiSU,Inglês Técnico,60.0,7.0,8.55,17,5.0,4,0,0,92.75,90.28,6.89,7.12,Aprovado
F,Outros,Mobilidade Acadêmica,Inglês Técnico,60.0,60.0,0.0,42,2.0,4,0,0,63.33,16.67,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Transferência Externa,Inglês Técnico,60.0,60.0,0.0,22,4.0,4,0,0,36.11,16.67,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,10.0,5.63,20,0.0,4,0,0,89.24,86.11,4.55,4.45,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,72.0,0.0,24,0.0,4,0,0,27.38,0.0,0.0,0.0,Reprovado por Freqüência
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.0,26,0.0,4,0,0,93.59,97.22,5.76,5.59,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.0,18,4.0,4,0,0,82.13,94.44,3.32,5.18,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.0,19,5.0,4,0,0,86.11,97.22,5.28,6.5,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.0,19,6.0,4,0,0,87.64,100.0,6.18,6.7,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.5,18,0.0,4,0,0,98.76,97.22,6.2,5.88,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.0,26,0.0,4,0,0,95.45,94.44,6.03,5.95,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,9.1,17,4.0,4,0,0,96.53,94.44,8.34,8.34,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,40.0,0.6,55,3.0,4,0,0,58.33,44.44,0.34,0.34,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,7.0,8.75,18,0.0,4,0,0,87.5,90.28,4.92,6.09,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,1.0,9.3,17,4.0,4,0,0,97.4,98.61,8.17,8.17,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,2.08,19,3.0,4,0,0,86.11,83.33,2.79,2.79,Reprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.75,17,5.0,4,0,0,94.72,97.22,6.05,6.66,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,13.0,8.95,17,3.0,4,0,0,94.27,81.94,7.38,7.38,Aprovado
M,Uniao Estavel,Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,5.33,26,5.0,4,0,0,83.06,83.33,3.58,4.47,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,7.22,18,2.0,4,0,0,75.0,80.56,2.48,2.58,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,60.0,0.0,31,3.0,4,0,0,27.78,16.67,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,9.3,18,0.0,4,0,0,94.75,94.44,7.03,6.82,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,26.0,1.45,20,2.0,4,0,0,72.73,63.89,1.87,2.58,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,10.0,4.0,17,3.0,4,0,0,77.78,86.11,2.12,2.12,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,60.0,0.0,21,4.0,4,0,0,30.34,16.67,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,9.0,8.0,18,6.0,4,0,0,82.08,87.5,4.28,5.35,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.4,17,5.0,4,0,0,97.57,97.22,7.8,7.8,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,13.0,9.05,18,0.0,4,0,0,80.38,81.94,6.01,6.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.0,17,4.0,4,0,0,96.53,94.44,4.61,4.61,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,5.92,19,5.0,4,0,0,96.53,97.22,7.06,7.06,Aprovado
F,Não informado,Processo Seletivo - SiSU,Inglês Técnico,60.0,16.0,8.0,18,3.0,4,0,0,71.33,77.78,3.53,5.64,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,3.0,5.0,23,0.0,4,0,0,93.11,95.83,2.91,3.74,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,9.0,6.25,18,3.0,4,0,0,72.74,87.5,2.83,5.14,Aprovado
M,Não informado,Processo Seletivo - SiSU,Inglês Técnico,60.0,10.0,7.25,25,5.0,4,0,0,45.0,86.11,2.31,4.0,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,5.0,6.08,19,3.0,4,0,0,81.76,93.06,2.28,3.73,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,9.05,18,2.0,4,0,0,86.53,91.67,4.34,5.42,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,9.2,17,0.0,4,0,0,95.68,97.22,7.37,7.47,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,9.0,8.0,18,2.0,4,0,0,83.91,87.5,4.05,4.67,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,22.0,0.0,19,5.0,4,0,0,70.67,69.44,1.94,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,4.0,19,5.0,4,0,0,70.67,80.56,1.94,3.92,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.1,21,4.0,4,0,0,98.96,100.0,7.44,7.44,Aprovado
M,Solteiro(a),Mandado de Segurança,Inglês Técnico,60.0,5.0,8.05,17,1.0,4,0,0,97.05,93.06,7.74,7.74,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.29,19,0.0,4,0,0,96.3,97.22,7.22,7.12,Aprovado
F,Casado(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,5.0,6.13,22,4.0,4,0,0,94.27,93.06,7.36,7.36,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,5.0,27,5.0,4,0,0,81.94,83.33,4.85,5.58,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.59,20,0.0,4,0,0,97.98,100.0,6.66,7.39,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.0,22,0.0,4,0,0,87.65,100.0,7.08,6.74,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,1.27,19,1.0,4,0,0,81.6,91.67,2.78,2.78,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,8.15,20,3.0,4,0,0,70.49,83.33,5.64,7.52,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,30.0,1.85,24,3.0,4,0,0,71.7,58.33,0.51,0.51,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,50.0,0.0,22,4.0,4,0,0,41.39,30.56,0.0,0.0,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,3.0,8.15,18,5.0,4,0,0,64.47,95.83,3.51,5.26,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,30.0,2.02,20,5.0,4,0,0,39.32,58.33,0.37,0.68,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,7.25,21,0.0,4,0,0,81.17,100.0,2.57,2.78,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,42.0,0.0,20,3.0,4,0,0,54.17,41.67,1.54,1.3,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,7.0,8.07,18,0.0,4,0,0,43.55,90.28,3.8,8.97,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,28.0,0.57,23,4.0,4,0,0,46.42,61.11,0.68,1.04,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.46,18,0.0,4,0,0,94.62,97.22,8.48,8.48,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.5,21,0.0,4,0,0,63.61,100.0,2.09,3.01,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,5.0,8.47,18,0.0,4,0,0,95.33,93.06,5.75,5.77,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,0.0,23,0.0,4,0,0,43.23,83.33,1.22,0.44,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.75,27,0.0,4,0,0,75.0,100.0,4.72,6.07,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,7.0,8.87,18,0.0,4,0,0,93.69,90.28,6.03,6.55,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,21.0,1.02,27,3.0,4,0,0,69.27,70.83,1.29,1.29,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.46,18,0.0,4,0,0,95.28,97.22,6.07,7.19,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,10.0,1.45,17,0.0,4,0,0,69.23,86.11,3.35,3.31,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.44,18,0.0,4,0,0,96.87,100.0,9.02,9.02,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.5,18,4.0,4,0,0,98.44,100.0,8.88,8.88,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,7.0,8.77,18,0.0,4,0,0,89.21,90.28,5.21,5.56,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,6.3,18,2.0,4,0,0,80.16,80.56,3.67,4.08,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,8.11,18,0.0,4,0,0,93.67,91.67,6.53,7.24,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,16.0,6.69,20,3.0,4,0,0,62.87,77.78,2.23,3.81,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.06,19,0.0,4,0,0,89.1,100.0,4.23,5.75,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,8.93,17,4.0,4,0,0,99.65,100.0,9.25,9.25,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,3.0,8.05,18,0.0,4,0,0,93.19,95.83,5.96,6.11,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.16,18,2.0,4,0,0,70.65,97.22,2.07,3.74,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,7.94,18,0.0,4,0,0,98.26,97.22,8.3,8.3,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.07,19,0.0,4,0,0,97.07,97.22,6.94,6.81,Aprovado
M,Casado(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,9.38,23,0.0,4,0,0,81.25,94.44,3.28,4.01,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,3.0,8.9,18,3.0,4,0,0,89.93,95.83,6.43,6.43,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,8.73,18,2.0,4,0,0,52.95,83.33,1.83,3.54,Aprovado
M,Solteiro(a),Mandado de Segurança,Inglês Técnico,60.0,8.0,8.0,18,0.0,4,0,0,94.44,88.89,7.36,7.89,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,2.0,8.38,20,3.0,4,0,0,83.75,97.22,3.88,4.85,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,14.0,0.51,20,3.0,4,0,0,70.14,80.56,0.81,1.01,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,1.38,21,0.0,4,0,0,63.1,91.67,3.02,3.27,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,7.8,18,0.0,4,0,0,96.21,94.44,6.13,6.76,Aprovado
M,Uniao Estavel,Processo Seletivo - SiSU,Inglês Técnico,60.0,22.0,7.69,31,3.0,4,0,0,68.92,69.44,2.83,2.83,Reprovado por Freqüência
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.0,22,0.0,4,0,0,74.75,100.0,3.85,5.45,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,6.0,8.28,18,0.0,4,0,0,78.7,91.67,4.26,5.3,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.22,18,4.0,4,0,0,97.57,94.44,8.23,8.23,Aprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,10.0,0.94,23,3.0,4,0,0,75.7,86.11,1.49,1.49,Reprovado
M,Solteiro(a),Transferência Externa,Inglês Técnico,60.0,2.0,8.29,21,0.0,4,0,0,92.48,97.22,5.3,5.66,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,9.0,8.24,18,0.0,4,0,0,87.36,87.5,3.37,3.48,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,6.88,19,0.0,4,0,0,35.38,88.89,1.63,2.82,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,0.0,19,0.0,4,0,0,69.28,83.33,2.39,0.0,Reprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,9.5,18,0.0,4,0,0,86.62,94.44,5.33,5.55,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.75,20,0.0,4,0,0,96.6,100.0,7.67,7.62,Aprovado
M,Não informado,Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,5.25,18,2.0,4,0,0,68.98,94.44,1.68,1.89,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,0.0,26,0.0,4,0,0,47.53,88.89,0.15,0.17,Reprovado
F,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,9.88,18,0.0,4,0,0,46.63,94.44,1.85,3.09,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,0.0,9.75,21,0.0,4,0,0,97.22,100.0,5.32,4.52,Aprovado
M,Solteiro(a),Transferência Externa,Inglês Técnico,60.0,4.0,10.0,21,0.0,4,0,0,64.68,94.44,3.96,3.45,Aprovado
F,Solteiro(a),Transferência Externa,Inglês Técnico,60.0,0.0,10.0,17,0.0,4,0,0,76.85,100.0,6.17,6.17,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,8.75,17,0.0,4,0,0,63.27,88.89,2.67,3.0,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,10.0,17,0.0,4,0,0,77.31,94.44,4.61,5.04,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,8.0,10.0,18,0.0,4,0,0,86.73,88.89,5.65,6.36,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,12.0,8.5,20,0.0,4,0,0,95.83,83.33,6.71,6.55,Aprovado
M,Solteiro(a),Processo Seletivo - SiSU,Inglês Técnico,60.0,4.0,8.75,18,0.0,4,0,0,76.01,94.44,5.82,5.96,Aprovado
