PERIODO_IDEAL,GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,SITUACAO,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,FORMA_EVASAO
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,18.0,5.0,Aprovado,17,8.0,58.18,75.0,1.26,3.78,Jubilamento
7,F,Não informado,Vestibular,Introdução à Inteligência Artificial,60.0,12.0,5.88,Aprovado,26,7.0,89.35,83.33,6.06,6.97,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,8.65,Aprovado,25,5.0,91.14,91.67,8.32,8.32,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,14.0,6.42,Aprovado,20,8.0,87.65,80.56,7.06,6.84,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,5.0,8.25,Aprovado,18,5.0,94.62,93.06,8.74,8.44,Formado
7,F,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,17.0,5.0,Aprovado,20,10.0,56.6,76.39,1.25,2.6,Jubilamento
7,F,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,36.0,0.0,Reprovado por Freqüência,20,10.0,56.6,50.0,1.25,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,66.0,0.0,Reprovado por Freqüência,23,5.0,52.08,8.33,0.0,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,5.75,Aprovado,19,6.0,88.72,88.89,7.09,6.3,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,8.55,Aprovado,20,4.0,97.4,94.44,9.01,9.01,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,8.25,Aprovado,18,5.0,93.92,91.67,8.95,8.4,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,9.0,5.68,Aprovado,18,11.0,73.75,87.5,5.13,4.84,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,3.0,6.0,Aprovado,16,5.0,94.79,95.83,7.61,6.89,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,7.0,7.85,Aprovado,18,5.0,96.18,90.28,8.4,7.54,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,12.0,8.0,Aprovado,19,9.0,91.36,83.33,7.6,6.99,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,44.0,0.0,Reprovado por Freqüência,18,7.0,54.16,38.89,4.06,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,7.0,6.95,Aprovado,18,9.0,81.02,90.28,6.59,6.38,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,3.0,6.15,Aprovado,17,9.0,96.7,95.83,7.0,6.22,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,8.0,Aprovado,19,9.0,90.1,88.89,7.14,6.19,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.0,Aprovado,17,5.0,97.91,100.0,8.48,8.31,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,5.6,Aprovado,19,7.0,60.53,88.89,4.97,6.65,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,7.4,Aprovado,20,5.0,98.26,88.89,8.49,8.49,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,12.0,5.0,Aprovado,18,9.0,72.22,83.33,3.76,4.83,Desistência
7,M,Casado(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,8.7,Aprovado,23,5.0,94.44,94.44,8.32,7.84,Formado
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,4.0,6.45,Aprovado,19,12.0,63.54,94.44,4.81,5.84,Jubilamento
7,F,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,6.0,7.05,Aprovado,19,5.0,92.19,91.67,7.84,6.97,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,3.0,5.4,Aprovado,20,7.0,84.58,95.83,6.22,6.02,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,8.0,Aprovado,17,9.0,84.31,94.44,5.95,8.08,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,8.25,Aprovado,21,4.0,95.83,86.11,8.72,8.72,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,9.1,Aprovado,18,4.0,97.22,100.0,9.1,9.1,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,6.14,Aprovado,18,10.0,100.0,100.0,7.48,6.55,Jubilamento
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,8.25,Aprovado,19,5.0,96.35,91.67,8.34,8.34,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,12.0,6.0,Aprovado,19,7.0,87.03,83.33,7.33,6.1,Jubilamento
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,64.0,0.0,Reprovado por Freqüência,25,7.0,5.56,11.11,0.0,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,46.0,0.88,Reprovado por Freqüência,23,10.0,39.14,36.11,2.26,1.56,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,52.0,0.0,Reprovado por Freqüência,23,10.0,39.14,27.78,2.26,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,36.0,2.02,Reprovado por Freqüência,23,10.0,39.14,50.0,2.26,2.08,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,8.15,Aprovado,21,6.0,51.59,88.89,2.56,7.63,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,9.1,Aprovado,19,5.0,95.83,94.44,8.8,8.8,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,11.0,8.05,Aprovado,17,5.0,92.53,84.72,7.5,7.5,Formado
7,M,Casado(a),Vestibular,Introdução à Inteligência Artificial,60.0,2.0,5.65,Aprovado,31,6.0,77.36,97.22,6.72,8.4,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,8.05,Aprovado,20,8.0,68.43,88.89,5.99,5.55,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,6.0,Aprovado,19,6.0,78.7,91.67,4.09,5.81,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,11.0,5.3,Aprovado,19,6.0,90.1,84.72,7.7,7.7,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,18.0,0.0,Reprovado,26,5.0,77.78,75.0,0.69,0.34,Desistência
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,18.0,2.42,Reprovado,17,10.0,56.33,75.0,3.02,5.55,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,17.0,5.0,Aprovado,17,10.0,56.33,76.39,3.02,5.28,Jubilamento
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,6.02,Aprovado,25,11.0,77.47,86.11,6.31,7.34,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,5.72,Aprovado,21,6.0,86.11,86.11,5.72,4.51,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,5.62,Aprovado,26,6.0,90.97,100.0,6.99,7.22,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,6.4,Aprovado,23,10.0,22.92,88.89,1.73,2.84,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,48.0,0.0,Reprovado por Freqüência,18,5.0,33.33,33.33,0.0,1.6,Desistência
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,16.0,5.67,Aprovado,19,8.0,65.2,77.78,3.5,5.41,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,6.75,Aprovado,22,8.0,90.1,86.11,7.47,7.92,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,3.0,6.05,Aprovado,19,6.0,96.45,95.83,7.14,5.52,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,5.32,Aprovado,27,10.0,96.73,91.67,6.7,8.11,Formado
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,12.0,8.85,Aprovado,24,4.0,84.72,83.33,7.81,2.08,Formado
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,8.0,5.0,Aprovado,22,6.0,95.83,88.89,6.59,3.25,Jubilamento
7,M,Casado(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,62.0,0.0,Reprovado por Freqüência,21,6.0,13.89,13.89,0.0,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,32.0,1.12,Reprovado por Freqüência,20,6.0,27.78,55.56,0.56,2.12,Jubilamento
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,5.32,Aprovado,18,11.0,80.21,91.67,5.75,5.18,Jubilamento
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.0,Aprovado,20,7.0,85.06,100.0,6.76,6.28,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,7.22,Aprovado,17,6.0,85.03,91.67,6.65,7.25,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,12.0,6.92,Aprovado,18,8.0,72.22,83.33,5.56,5.89,Jubilamento
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,0.0,5.08,Aprovado,19,6.0,91.49,100.0,6.78,5.09,Formado
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,0.0,1.4,Reprovado,21,9.0,85.0,100.0,4.24,3.18,Jubilamento
7,M,Solteiro(a),Transferência Externa,Introdução à Inteligência Artificial,60.0,38.0,0.0,Reprovado por Freqüência,21,9.0,85.0,47.22,4.24,0.0,Jubilamento
7,M,Solteiro(a),Mandado de Segurança,Introdução à Inteligência Artificial,60.0,2.0,1.52,Reprovado,19,9.0,64.46,97.22,3.92,1.58,Formado
7,M,Solteiro(a),Mandado de Segurança,Introdução à Inteligência Artificial,60.0,0.0,8.39,Aprovado,19,9.0,64.46,100.0,3.92,8.06,Formado
7,M,Casado(a),Vestibular,Introdução à Inteligência Artificial,60.0,24.0,0.0,Reprovado por Freqüência,18,8.0,11.11,66.67,0.57,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,1.0,8.45,Aprovado,17,5.0,97.4,98.61,8.57,8.57,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,50.0,0.0,Reprovado por Freqüência,22,9.0,49.65,30.56,3.83,0.33,Transferido
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,40.0,2.08,Reprovado por Freqüência,18,5.0,55.48,44.44,2.59,1.48,Desistência
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,24.0,0.0,Reprovado por Freqüência,18,5.0,55.48,66.67,2.59,0.0,Desistência
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,13.0,8.25,Aprovado,18,9.0,63.66,81.94,4.81,6.52,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,24.0,0.07,Reprovado por Freqüência,18,9.0,63.66,66.67,4.81,1.0,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,18.0,0.55,Reprovado,18,9.0,63.66,75.0,4.81,0.29,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,8.0,Aprovado,17,5.0,95.49,94.44,8.52,8.55,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,14.0,6.65,Aprovado,19,9.0,61.76,80.56,4.88,7.03,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,5.0,8.1,Aprovado,20,5.0,97.22,93.06,8.04,8.04,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,18.0,9.02,Aprovado,17,9.0,61.46,75.0,3.8,7.06,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,44.0,2.06,Reprovado por Freqüência,17,9.0,61.46,38.89,3.8,1.57,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,22.0,5.15,Reprovado por Freqüência,17,9.0,61.46,69.44,3.8,1.8,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,8.1,Aprovado,19,7.0,94.13,91.67,7.66,7.52,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,2.0,8.4,Aprovado,19,5.0,98.96,97.22,8.85,8.85,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.64,Aprovado,19,9.0,80.97,100.0,6.3,6.39,Desistência
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.0,Aprovado,19,6.0,97.22,100.0,8.32,8.05,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,12.0,6.02,Aprovado,24,6.0,67.28,83.33,7.03,8.04,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,8.05,Aprovado,19,5.0,79.51,86.11,7.04,8.37,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,17.0,8.0,Aprovado,22,5.0,88.72,76.39,8.78,8.78,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,8.53,Aprovado,18,7.0,40.7,88.89,4.09,7.44,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,14.0,5.24,Aprovado,27,0.0,60.19,80.56,6.5,3.82,Sem Evasão
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,16.0,6.03,Aprovado,18,5.0,86.28,77.78,8.18,8.18,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.0,Aprovado,21,9.0,78.61,100.0,5.97,7.27,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,8.0,Aprovado,18,9.0,78.61,86.11,6.6,8.28,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,8.65,Aprovado,17,5.0,96.88,94.44,9.04,9.04,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.0,Aprovado,18,9.0,93.21,100.0,7.0,4.08,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,4.0,6.7,Aprovado,18,7.0,94.91,94.44,6.99,6.71,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,6.0,7.58,Aprovado,22,4.0,56.11,91.67,6.7,0.82,Desistência
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,14.0,5.7,Aprovado,17,8.0,62.38,80.56,5.28,3.0,Formado
7,F,Casado(a),Vestibular,Introdução à Inteligência Artificial,60.0,20.0,0.33,Reprovado por Freqüência,18,7.0,55.56,72.22,2.26,0.17,Jubilamento
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,6.0,8.4,Aprovado,17,7.0,78.33,91.67,6.71,3.92,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,6.0,8.25,Aprovado,25,7.0,44.91,91.67,4.87,8.47,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,46.0,0.0,Reprovado por Freqüência,17,8.0,52.32,36.11,2.9,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,52.0,0.0,Reprovado por Freqüência,25,5.0,27.78,27.78,0.0,0.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,5.0,8.15,Aprovado,25,7.0,90.8,93.06,7.65,7.65,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.5,Aprovado,18,8.0,74.5,100.0,5.14,6.35,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.0,Aprovado,19,8.0,75.55,100.0,6.25,8.0,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,24.0,0.23,Reprovado por Freqüência,18,9.0,60.36,66.67,4.04,4.36,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,8.63,Aprovado,18,9.0,60.36,86.11,4.04,6.22,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,8.0,8.15,Aprovado,18,8.0,81.48,88.89,7.17,7.08,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,12.0,8.0,Aprovado,18,7.0,84.38,83.33,6.67,8.0,Formado
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,9.25,Aprovado,17,6.0,94.14,100.0,7.94,8.95,Formado
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,0.0,8.95,Aprovado,21,0.0,63.89,100.0,5.55,5.04,Sem Evasão
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,24.0,0.39,Reprovado por Freqüência,17,8.0,33.34,66.67,0.2,0.49,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,10.0,0.6,Reprovado,29,5.0,28.7,86.11,0.2,0.23,Desistência
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,31.0,0.62,Reprovado por Freqüência,17,8.0,69.1,56.94,5.68,0.53,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,23.0,7.1,Reprovado por Freqüência,17,8.0,69.1,68.06,5.68,3.67,Jubilamento
7,F,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,14.0,0.68,Reprovado,17,7.0,43.61,80.56,3.18,0.61,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,18.0,6.35,Aprovado,23,7.0,64.24,75.0,6.57,5.06,Jubilamento
7,M,Solteiro(a),Vestibular,Introdução à Inteligência Artificial,60.0,2.0,8.88,Aprovado,18,8.0,54.13,97.22,4.74,7.42,Jubilamento
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,2.0,10.0,Aprovado,19,0.0,83.33,97.22,9.79,9.79,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,14.0,5.45,Aprovado,22,0.0,57.41,80.56,7.3,1.55,Sem Evasão
7,M,Solteiro(a),Reopção de Curso,Introdução à Inteligência Artificial,60.0,30.0,0.48,Reprovado por Freqüência,31,0.0,19.44,58.33,3.16,0.12,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,2.0,8.1,Aprovado,24,5.0,93.4,97.22,8.56,8.56,Formado
7,M,Outros,Convênio,Introdução à Inteligência Artificial,60.0,2.0,10.0,Aprovado,17,6.0,99.31,97.22,9.25,9.22,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,2.0,9.55,Aprovado,19,5.0,95.31,97.22,8.56,8.5,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,8.0,8.5,Aprovado,19,0.0,51.74,88.89,5.76,7.12,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,2.0,8.45,Aprovado,17,0.0,69.19,97.22,5.37,8.13,Sem Evasão
7,M,Casado(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,4.0,7.92,Aprovado,43,7.0,69.6,94.44,5.95,7.6,Jubilamento
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,10.0,8.72,Aprovado,18,0.0,70.71,86.11,5.91,4.93,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,14.0,8.63,Aprovado,18,4.0,90.28,80.56,8.82,3.35,Desistência
7,F,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,4.0,8.3,Aprovado,18,7.0,61.51,94.44,4.96,8.18,Jubilamento
7,F,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,6.0,6.0,Aprovado,18,7.0,56.11,91.67,6.43,7.66,Jubilamento
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,2.0,9.5,Aprovado,18,8.0,90.06,97.22,6.86,7.66,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,52.0,0.0,Reprovado por Freqüência,18,0.0,67.36,27.78,4.32,0.0,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,8.0,6.42,Aprovado,17,4.0,92.59,88.89,5.57,2.43,Desistência
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,4.0,8.95,Aprovado,18,5.0,93.4,94.44,8.9,8.88,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,14.0,6.1,Aprovado,18,7.0,93.52,80.56,7.53,3.59,Transferência Interna
7,M,Casado(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,6.0,8.82,Aprovado,29,8.0,77.64,91.67,5.92,5.58,Formado
7,F,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,0.0,5.22,Aprovado,41,8.0,68.98,100.0,5.64,6.14,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,20.0,4.0,Reprovado por Freqüência,19,5.0,47.22,72.22,2.0,0.69,Desistência
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,22.0,0.0,Reprovado por Freqüência,18,7.0,45.56,69.44,2.13,0.34,Jubilamento
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,2.0,5.25,Aprovado,18,8.0,69.31,97.22,6.33,5.79,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,2.0,9.25,Aprovado,17,5.0,96.18,97.22,9.0,8.89,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,14.0,8.78,Aprovado,19,0.0,57.14,80.56,5.58,3.96,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,54.0,0.0,Reprovado por Freqüência,19,9.0,21.43,25.0,1.14,0.0,Desistência
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,8.0,9.88,Aprovado,18,4.0,81.94,88.89,9.4,9.4,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,2.0,9.88,Aprovado,20,0.0,78.3,97.22,9.16,8.05,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,14.0,8.86,Aprovado,18,0.0,78.86,80.56,7.07,6.59,Sem Evasão
7,F,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,2.0,9.65,Aprovado,17,4.0,85.76,97.22,9.18,9.18,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,6.0,8.7,Aprovado,21,5.0,83.33,91.67,9.04,6.62,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,18.0,5.96,Aprovado,18,7.0,75.87,75.0,8.15,8.04,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,6.0,9.63,Aprovado,18,4.0,84.72,91.67,8.87,8.87,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,12.0,8.1,Aprovado,19,4.0,82.47,83.33,8.94,8.15,Formado
7,M,Solteiro(a),Processo Seletivo - ENEM,Introdução à Inteligência Artificial,60.0,14.0,8.75,Aprovado,19,9.0,59.26,80.56,4.59,3.14,Desistência
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,18.0,5.3,Aprovado,18,0.0,52.78,75.0,4.22,7.53,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,12.0,8.75,Aprovado,18,7.0,71.89,83.33,6.64,8.69,Formado
7,F,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,0.0,9.88,Aprovado,18,4.0,87.5,100.0,9.36,9.36,Formado
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,8.0,8.85,Aprovado,18,0.0,72.22,88.89,6.84,5.82,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,3.0,6.82,Aprovado,18,0.0,55.58,95.83,4.76,4.48,Sem Evasão
7,M,Solteiro(a),Processo Seletivo - SiSU,Introdução à Inteligência Artificial,60.0,18.0,7.1,Aprovado,19,0.0,84.26,75.0,6.7,4.04,Sem Evasão
